fitted_values,residuals,standardized_residuals,cooks_d,model
0.4688395320724133,-0.8419379870724133,-0.9187480259498652,0.010447125134444063,Model_2_Age_Plus_Cognitive
0.6160685695307916,-1.3436374820307915,-1.4662175874740089,0.20058749032334544,Model_2_Age_Plus_Cognitive
-0.24092708165878288,0.7253897416587829,0.7915670790798628,0.19141221806230077,Model_2_Age_Plus_Cognitive
-0.6717594444781751,-0.26576112552182485,-0.29000652446673675,0.0030695123858818086,Model_2_Age_Plus_Cognitive
-0.17136066055474886,0.15789884305474886,0.17230396131757028,0.1143478046361361,Model_2_Age_Plus_Cognitive
-0.40297430754737573,-0.9229670074526242,-1.0071693273545341,0.059134854387473214,Model_2_Age_Plus_Cognitive
-0.06284675671911896,0.20526573071911897,0.22399213218672262,0.20719350738668052,Model_2_Age_Plus_Cognitive
0.2587911798824298,0.09565954511757013,0.10438656954490241,0.16832428795159743,Model_2_Age_Plus_Cognitive
-0.23407993678973074,0.9855167192897307,1.07542545210061,0.1925374724018829,Model_2_Age_Plus_Cognitive
-0.7993716906100655,1.0616058531100654,1.158456200881464,0.05525447729888544,Model_2_Age_Plus_Cognitive
-0.2621026324578834,-0.8408596050421167,-0.9175712630804288,0.07287324854802985,Model_2_Age_Plus_Cognitive
-0.7189435761192238,0.7302800646192238,0.7969035464149279,0.05810791609758334,Model_2_Age_Plus_Cognitive
0.08953529191355707,-0.575526079413557,-0.6280313484636643,0.13212382871812697,Model_2_Age_Plus_Cognitive
-0.005112845150268145,0.06470348765026815,0.0706063896195748,0.053688456028640225,Model_2_Age_Plus_Cognitive
0.2934636250017429,-0.007283505001742907,-0.007947979477224521,0.33778896620098314,Model_2_Age_Plus_Cognitive
-0.6006518831198385,1.2707692266198385,1.3867015579787563,0.13206633283824654,Model_2_Age_Plus_Cognitive
-0.1754860250674046,-0.9805161649325953,-1.069968696953775,0.02728570185086915,Model_2_Age_Plus_Cognitive
0.4657610939851555,-1.2388879439851554,-1.351911744554118,0.001243652301997158,Model_2_Age_Plus_Cognitive
0.4646663294015943,-1.1849308844015942,-1.293032180097321,0.03053319289992584,Model_2_Age_Plus_Cognitive
